# interpolation 
# x linterp qspline cspline
9.523 0.513922 0.365215 0.513044
9.524 0.513846 0.365166 0.512929
9.525 0.513769 0.365119 0.512814
9.526 0.513693 0.365073 0.5127
9.527 0.513616 0.365028 0.512585
9.528 0.513539 0.364984 0.512471
9.529 0.513463 0.364941 0.512356
9.53 0.513386 0.3649 0.512242
9.531 0.51331 0.36486 0.512127
9.532 0.513233 0.364821 0.512013
9.533 0.513157 0.364783 0.511899
9.534 0.51308 0.364746 0.511784
9.535 0.513003 0.364711 0.51167
9.536 0.512927 0.364677 0.511556
9.537 0.51285 0.364643 0.511441
9.538 0.512774 0.364612 0.511327
9.539 0.512697 0.364581 0.511213
9.54 0.512621 0.364551 0.511099
9.541 0.512544 0.364523 0.510985
9.542 0.512467 0.364496 0.510871
9.543 0.512391 0.36447 0.510757
9.544 0.512314 0.364445 0.510643
9.545 0.512238 0.364422 0.510529
9.546 0.512161 0.3644 0.510415
9.547 0.512085 0.364378 0.510301
9.548 0.512008 0.364358 0.510187
9.549 0.511931 0.36434 0.510073
9.55 0.511855 0.364322 0.50996
9.551 0.511778 0.364306 0.509846
9.552 0.511702 0.364291 0.509732
9.553 0.511625 0.364277 0.509619
9.554 0.511549 0.364264 0.509505
9.555 0.511472 0.364252 0.509392
9.556 0.511395 0.364242 0.509278
9.557 0.511319 0.364233 0.509165
9.558 0.511242 0.364225 0.509052
9.559 0.511166 0.364218 0.508938
9.56 0.511089 0.364212 0.508825
9.561 0.511013 0.364208 0.508712
9.562 0.510936 0.364204 0.508599
9.563 0.510859 0.364202 0.508486
9.564 0.510783 0.364202 0.508373
9.565 0.510706 0.364202 0.50826
9.566 0.51063 0.364203 0.508147
9.567 0.510553 0.364206 0.508034
9.568 0.510477 0.36421 0.507921
9.569 0.5104 0.364215 0.507809
9.57 0.510323 0.364221 0.507696
9.571 0.510247 0.364229 0.507583
9.572 0.51017 0.364237 0.507471
9.573 0.510094 0.364247 0.507358
9.574 0.510017 0.364258 0.507246
9.575 0.509941 0.364271 0.507134
9.576 0.509864 0.364284 0.507021
9.577 0.509787 0.364299 0.506909
9.578 0.509711 0.364315 0.506797
9.579 0.509634 0.364332 0.506685
9.58 0.509558 0.36435 0.506573
9.581 0.509481 0.364369 0.506461
9.582 0.509405 0.36439 0.506349
9.583 0.509328 0.364412 0.506238
9.584 0.509251 0.364434 0.506126
9.585 0.509175 0.364459 0.506015
9.586 0.509098 0.364484 0.505903
9.587 0.509022 0.364511 0.505792
9.588 0.508945 0.364538 0.50568
9.589 0.508869 0.364567 0.505569
9.59 0.508792 0.364597 0.505458
9.591 0.508715 0.364629 0.505347
9.592 0.508639 0.364661 0.505236
9.593 0.508562 0.364695 0.505125
9.594 0.508486 0.36473 0.505014
9.595 0.508409 0.364766 0.504903
9.596 0.508333 0.364803 0.504792
9.597 0.508256 0.364842 0.504682
9.598 0.508179 0.364881 0.504571
9.599 0.508103 0.364922 0.504461
9.6 0.508026 0.364964 0.504351
9.601 0.50795 0.365007 0.50424
9.602 0.507873 0.365052 0.50413
9.603 0.507796 0.365098 0.50402
9.604 0.50772 0.365144 0.50391
9.605 0.507643 0.365192 0.503801
9.606 0.507567 0.365242 0.503691
9.607 0.50749 0.365292 0.503581
9.608 0.507414 0.365344 0.503472
9.609 0.507337 0.365396 0.503362
9.61 0.50726 0.36545 0.503253
9.611 0.507184 0.365505 0.503144
9.612 0.507107 0.365562 0.503034
9.613 0.507031 0.365619 0.502925
9.614 0.506954 0.365678 0.502816
9.615 0.506878 0.365738 0.502708
9.616 0.506801 0.365799 0.502599
9.617 0.506724 0.365861 0.50249
9.618 0.506648 0.365925 0.502382
9.619 0.506571 0.36599 0.502273
9.62 0.506495 0.366056 0.502165
9.621 0.506418 0.366123 0.502057
9.622 0.506342 0.366191 0.501949
9.623 0.506265 0.36626 0.501841
9.624 0.506188 0.366331 0.501733
9.625 0.506112 0.366403 0.501625
9.626 0.506035 0.366476 0.501518
9.627 0.505959 0.36655 0.50141
9.628 0.505882 0.366626 0.501303
9.629 0.505806 0.366702 0.501195
9.63 0.505729 0.36678 0.501088
9.631 0.505652 0.366859 0.500981
9.632 0.505576 0.366939 0.500874
9.633 0.505499 0.367021 0.500768
9.634 0.505423 0.367103 0.500661
9.635 0.505346 0.367187 0.500554
9.636 0.50527 0.367272 0.500448
9.637 0.505193 0.367358 0.500342
9.638 0.505116 0.367446 0.500235
9.639 0.50504 0.367534 0.500129
9.64 0.504963 0.367624 0.500023
9.641 0.504887 0.367715 0.499918
9.642 0.50481 0.367807 0.499812
9.643 0.504734 0.3679 0.499706
9.644 0.504657 0.367995 0.499601
9.645 0.50458 0.36809 0.499496
9.646 0.504504 0.368187 0.499391
9.647 0.504427 0.368285 0.499286
9.648 0.504351 0.368385 0.499181
9.649 0.504274 0.368485 0.499076
9.65 0.504198 0.368587 0.498971
9.651 0.504121 0.36869 0.498867
9.652 0.504044 0.368794 0.498763
9.653 0.503968 0.368899 0.498659
9.654 0.503891 0.369005 0.498554
9.655 0.503815 0.369113 0.498451
9.656 0.503738 0.369222 0.498347
9.657 0.503662 0.369332 0.498243
9.658 0.503585 0.369443 0.49814
9.659 0.503508 0.369555 0.498036
9.66 0.503432 0.369669 0.497933
9.661 0.503355 0.369784 0.49783
9.662 0.503279 0.3699 0.497727
9.663 0.503202 0.370017 0.497625
9.664 0.503126 0.370135 0.497522
9.665 0.503049 0.370255 0.49742
9.666 0.502972 0.370375 0.497317
9.667 0.502896 0.370497 0.497215
9.668 0.502819 0.37062 0.497113
9.669 0.502743 0.370745 0.497011
9.67 0.502666 0.37087 0.49691
9.671 0.50259 0.370997 0.496808
9.672 0.502513 0.371125 0.496707
9.673 0.502436 0.371254 0.496606
9.674 0.50236 0.371384 0.496505
9.675 0.502283 0.371516 0.496404
9.676 0.502207 0.371648 0.496303
9.677 0.50213 0.371782 0.496203
9.678 0.502054 0.371917 0.496102
9.679 0.501977 0.372053 0.496002
9.68 0.5019 0.372191 0.495902
9.681 0.501824 0.372329 0.495802
9.682 0.501747 0.372469 0.495702
9.683 0.501671 0.37261 0.495603
9.684 0.501594 0.372752 0.495503
9.685 0.501518 0.372896 0.495404
9.686 0.501441 0.37304 0.495305
9.687 0.501364 0.373186 0.495206
9.688 0.501288 0.373333 0.495108
9.689 0.501211 0.373481 0.495009
9.69 0.501135 0.373631 0.494911
9.691 0.501058 0.373781 0.494812
9.692 0.500982 0.373933 0.494714
9.693 0.500905 0.374086 0.494617
9.694 0.500828 0.37424 0.494519
9.695 0.500752 0.374395 0.494421
9.696 0.500675 0.374552 0.494324
9.697 0.500599 0.374709 0.494227
9.698 0.500522 0.374868 0.49413
9.699 0.500445 0.375028 0.494033
9.7 0.500369 0.37519 0.493937
9.701 0.500292 0.375352 0.49384
9.702 0.500216 0.375516 0.493744
9.703 0.500139 0.375681 0.493648
9.704 0.500063 0.375847 0.493552
9.705 0.499986 0.376014 0.493457
9.706 0.499909 0.376182 0.493361
9.707 0.499833 0.376352 0.493266
9.708 0.499756 0.376523 0.493171
9.709 0.49968 0.376695 0.493076
9.71 0.499603 0.376868 0.492981
9.711 0.499527 0.377042 0.492887
9.712 0.49945 0.377218 0.492793
9.713 0.499373 0.377395 0.492698
9.714 0.499297 0.377573 0.492604
9.715 0.49922 0.377752 0.492511
9.716 0.499144 0.377932 0.492417
9.717 0.499067 0.378114 0.492324
9.718 0.498991 0.378296 0.492231
9.719 0.498914 0.37848 0.492138
9.72 0.498837 0.378665 0.492045
9.721 0.498761 0.378852 0.491953
9.722 0.498684 0.379039 0.49186
9.723 0.498608 0.379228 0.491768
9.724 0.498531 0.379418 0.491676
9.725 0.498455 0.379609 0.491585
9.726 0.498378 0.379801 0.491493
9.727 0.498301 0.379995 0.491402
9.728 0.498225 0.380189 0.491311
9.729 0.498148 0.380385 0.49122
9.73 0.498072 0.380582 0.491129
9.731 0.497995 0.38078 0.491039
9.732 0.497919 0.38098 0.490948
9.733 0.497842 0.38118 0.490858
9.734 0.497765 0.381382 0.490769
9.735 0.497689 0.381585 0.490679
9.736 0.497612 0.381789 0.49059
9.737 0.497536 0.381995 0.490501
9.738 0.497459 0.382201 0.490412
9.739 0.497383 0.382409 0.490323
9.74 0.497306 0.382618 0.490234
9.741 0.497229 0.382828 0.490146
9.742 0.497153 0.383039 0.490058
9.743 0.497076 0.383252 0.48997
9.744 0.497 0.383466 0.489883
9.745 0.496923 0.383681 0.489795
9.746 0.496847 0.383897 0.489708
9.747 0.49677 0.384114 0.489621
9.748 0.496693 0.384333 0.489534
9.749 0.496617 0.384552 0.489448
9.75 0.49654 0.384773 0.489362
9.751 0.496464 0.384995 0.489276
9.752 0.496387 0.385218 0.48919
9.753 0.496311 0.385443 0.489104
9.754 0.496234 0.385669 0.489019
9.755 0.496157 0.385895 0.488934
9.756 0.496081 0.386123 0.488849
9.757 0.496004 0.386353 0.488764
9.758 0.495928 0.386583 0.48868
9.759 0.495851 0.386815 0.488596
9.76 0.495775 0.387047 0.488512
9.761 0.495698 0.387281 0.488428
9.762 0.495621 0.387517 0.488345
9.763 0.495545 0.387753 0.488261
9.764 0.495468 0.387991 0.488178
9.765 0.495392 0.388229 0.488096
9.766 0.495315 0.388469 0.488013
9.767 0.495239 0.38871 0.487931
9.768 0.495162 0.388953 0.487849
9.769 0.495085 0.389196 0.487767
9.77 0.495009 0.389441 0.487686
9.771 0.494932 0.389687 0.487605
9.772 0.494856 0.389934 0.487524
9.773 0.494779 0.390182 0.487443
9.774 0.494703 0.390432 0.487362
9.775 0.494626 0.390682 0.487282
9.776 0.494549 0.390934 0.487202
9.777 0.494473 0.391187 0.487122
9.778 0.494396 0.391442 0.487043
9.779 0.49432 0.391697 0.486964
9.78 0.494243 0.391954 0.486885
9.781 0.494167 0.392212 0.486806
9.782 0.49409 0.392471 0.486728
9.783 0.494013 0.392731 0.486649
9.784 0.493937 0.392992 0.486571
9.785 0.49386 0.393255 0.486494
9.786 0.493784 0.393519 0.486416
9.787 0.493707 0.393784 0.486339
9.788 0.493631 0.39405 0.486262
9.789 0.493554 0.394317 0.486186
9.79 0.493477 0.394586 0.486109
9.791 0.493401 0.394856 0.486033
9.792 0.493324 0.395126 0.485957
9.793 0.493248 0.395399 0.485882
9.794 0.493171 0.395672 0.485807
9.795 0.493094 0.395946 0.485732
9.796 0.493018 0.396222 0.485657
9.797 0.492941 0.396499 0.485582
9.798 0.492865 0.396777 0.485508
9.799 0.492788 0.397056 0.485434
9.8 0.492712 0.397337 0.485361
9.801 0.492635 0.397619 0.485287
9.802 0.492558 0.397902 0.485214
9.803 0.492482 0.398186 0.485141
9.804 0.492405 0.398471 0.485069
9.805 0.492329 0.398757 0.484997
9.806 0.492252 0.399045 0.484925
9.807 0.492176 0.399334 0.484853
9.808 0.492099 0.399624 0.484781
9.809 0.492022 0.399915 0.48471
9.81 0.491946 0.400207 0.484639
9.811 0.491869 0.400501 0.484569
9.812 0.491793 0.400796 0.484499
9.813 0.491716 0.401092 0.484429
9.814 0.49164 0.401389 0.484359
9.815 0.491563 0.401687 0.48429
9.816 0.491486 0.401987 0.48422
9.817 0.49141 0.402288 0.484152
9.818 0.491333 0.40259 0.484083
9.819 0.491257 0.402893 0.484015
9.82 0.49118 0.403197 0.483947
9.821 0.491104 0.403503 0.483879
9.822 0.491027 0.403809 0.483812
9.823 0.49095 0.404117 0.483745
9.824 0.490874 0.404426 0.483678
9.825 0.490797 0.404737 0.483611
9.826 0.490721 0.405048 0.483545
9.827 0.490644 0.405361 0.483479
9.828 0.490568 0.405675 0.483414
9.829 0.490491 0.40599 0.483348
9.83 0.490414 0.406306 0.483284
9.831 0.490338 0.406623 0.483219
9.832 0.490261 0.406942 0.483154
9.833 0.490185 0.407262 0.48309
9.834 0.490108 0.407583 0.483027
9.835 0.490032 0.407905 0.482963
9.836 0.489955 0.408228 0.4829
9.837 0.489878 0.408553 0.482837
9.838 0.489802 0.408879 0.482775
9.839 0.489725 0.409206 0.482712
9.84 0.489649 0.409534 0.482651
9.841 0.489572 0.409863 0.482589
9.842 0.489496 0.410194 0.482528
9.843 0.489419 0.410526 0.482467
9.844 0.489342 0.410859 0.482406
9.845 0.489266 0.411193 0.482346
9.846 0.489189 0.411528 0.482286
9.847 0.489113 0.411865 0.482226
9.848 0.489036 0.412202 0.482167
9.849 0.48896 0.412541 0.482108
9.85 0.488883 0.412881 0.482049
9.851 0.488806 0.413223 0.48199
9.852 0.48873 0.413565 0.481932
9.853 0.488653 0.413909 0.481875
9.854 0.488577 0.414254 0.481817
9.855 0.4885 0.4146 0.48176
9.856 0.488424 0.414947 0.481703
9.857 0.488347 0.415295 0.481647
9.858 0.48827 0.415645 0.481591
9.859 0.488194 0.415996 0.481535
9.86 0.488117 0.416348 0.481479
9.861 0.488041 0.416701 0.481424
9.862 0.487964 0.417055 0.481369
9.863 0.487888 0.417411 0.481315
9.864 0.487811 0.417768 0.481261
9.865 0.487734 0.418126 0.481207
9.866 0.487658 0.418485 0.481153
9.867 0.487581 0.418845 0.4811
9.868 0.487505 0.419207 0.481047
9.869 0.487428 0.41957 0.480995
9.87 0.487352 0.419934 0.480943
9.871 0.487275 0.420299 0.480891
9.872 0.487198 0.420665 0.48084
9.873 0.487122 0.421033 0.480788
9.874 0.487045 0.421401 0.480738
9.875 0.486969 0.421771 0.480687
9.876 0.486892 0.422142 0.480637
9.877 0.486816 0.422515 0.480587
9.878 0.486739 0.422888 0.480538
9.879 0.486662 0.423263 0.480489
9.88 0.486586 0.423639 0.48044
9.881 0.486509 0.424016 0.480392
9.882 0.486433 0.424394 0.480344
9.883 0.486356 0.424773 0.480296
9.884 0.48628 0.425154 0.480249
9.885 0.486203 0.425536 0.480202
9.886 0.486126 0.425919 0.480156
9.887 0.48605 0.426303 0.480109
9.888 0.485973 0.426688 0.480063
9.889 0.485897 0.427075 0.480018
9.89 0.48582 0.427463 0.479973
9.891 0.485743 0.427852 0.479928
9.892 0.485667 0.428242 0.479884
9.893 0.48559 0.428633 0.479839
9.894 0.485514 0.429026 0.479796
9.895 0.485437 0.429419 0.479752
9.896 0.485361 0.429814 0.479709
9.897 0.485284 0.430211 0.479667
9.898 0.485207 0.430608 0.479625
9.899 0.485131 0.431006 0.479583
9.9 0.485054 0.431406 0.479541
9.901 0.484978 0.431807 0.4795
9.902 0.484901 0.432209 0.479459
9.903 0.484825 0.432612 0.479419
9.904 0.484748 0.433017 0.479379
9.905 0.484671 0.433422 0.479339
9.906 0.484595 0.433829 0.4793
9.907 0.484518 0.434237 0.479261
9.908 0.484442 0.434647 0.479222
9.909 0.484365 0.435057 0.479184
9.91 0.484289 0.435469 0.479146
9.911 0.484212 0.435882 0.479109
9.912 0.484135 0.436296 0.479072
9.913 0.484059 0.436711 0.479035
9.914 0.483982 0.437127 0.478999
9.915 0.483906 0.437545 0.478963
9.916 0.483829 0.437964 0.478927
9.917 0.483753 0.438383 0.478892
9.918 0.483676 0.438805 0.478857
9.919 0.483599 0.439227 0.478823
9.92 0.483523 0.439651 0.478789
9.921 0.483446 0.440075 0.478755
9.922 0.48337 0.440501 0.478722
9.923 0.483293 0.440928 0.478689
9.924 0.483217 0.441357 0.478657
9.925 0.48314 0.441786 0.478625
9.926 0.483063 0.442217 0.478593
9.927 0.482987 0.442649 0.478562
9.928 0.48291 0.443082 0.478531
9.929 0.482834 0.443516 0.4785
9.93 0.482757 0.443952 0.47847
9.931 0.482681 0.444388 0.47844
9.932 0.482604 0.444826 0.478411
9.933 0.482527 0.445265 0.478382
9.934 0.482451 0.445705 0.478354
9.935 0.482374 0.446147 0.478326
9.936 0.482298 0.446589 0.478298
9.937 0.482221 0.447033 0.478271
9.938 0.482145 0.447478 0.478244
9.939 0.482068 0.447924 0.478217
9.94 0.481991 0.448372 0.478191
9.941 0.481915 0.44882 0.478165
9.942 0.481838 0.44927 0.47814
9.943 0.481762 0.449721 0.478115
9.944 0.481685 0.450173 0.478091
9.945 0.481609 0.450627 0.478066
9.946 0.481532 0.451081 0.478043
9.947 0.481455 0.451537 0.47802
9.948 0.481379 0.451994 0.477997
9.949 0.481302 0.452452 0.477974
9.95 0.481226 0.452911 0.477952
9.951 0.481149 0.453372 0.477931
9.952 0.481073 0.453834 0.477909
9.953 0.480996 0.454296 0.477889
9.954 0.480919 0.454761 0.477868
9.955 0.480843 0.455226 0.477848
9.956 0.480766 0.455692 0.477829
9.957 0.48069 0.45616 0.47781
9.958 0.480613 0.456629 0.477791
9.959 0.480537 0.457099 0.477773
9.96 0.48046 0.45757 0.477755
9.961 0.480383 0.458042 0.477737
9.962 0.480307 0.458516 0.47772
9.963 0.48023 0.458991 0.477704
9.964 0.480154 0.459467 0.477688
9.965 0.480077 0.459944 0.477672
9.966 0.480001 0.460422 0.477657
9.967 0.479924 0.460902 0.477642
9.968 0.479847 0.461383 0.477627
9.969 0.479771 0.461865 0.477613
9.97 0.479694 0.462348 0.4776
9.971 0.479618 0.462832 0.477587
9.972 0.479541 0.463318 0.477574
9.973 0.479465 0.463805 0.477562
9.974 0.479388 0.464293 0.47755
9.975 0.479311 0.464782 0.477538
9.976 0.479235 0.465272 0.477527
9.977 0.479158 0.465763 0.477517
9.978 0.479082 0.466256 0.477507
9.979 0.479005 0.46675 0.477497
9.98 0.478929 0.467245 0.477488
9.981 0.478852 0.467741 0.477479
9.982 0.478775 0.468239 0.477471
9.983 0.478699 0.468738 0.477463
9.984 0.478622 0.469237 0.477455
9.985 0.478546 0.469738 0.477448
9.986 0.478469 0.470241 0.477442
9.987 0.478392 0.470744 0.477436
9.988 0.478316 0.471249 0.47743
9.989 0.478239 0.471754 0.477425
9.99 0.478163 0.472261 0.47742
9.991 0.478086 0.47277 0.477416
9.992 0.47801 0.473279 0.477412
9.993 0.477933 0.47379 0.477408
9.994 0.477856 0.474301 0.477405
9.995 0.47778 0.474814 0.477403
9.996 0.477703 0.475329 0.477401
9.997 0.477627 0.475844 0.477399
9.998 0.47755 0.47636 0.477398
9.999 0.477474 0.476878 0.477397
10 0.477397 0.477397 0.477397
10.001 0.477549 0.477916 0.477398
10.002 0.4777 0.478435 0.477399
10.003 0.477851 0.478952 0.477401
10.004 0.478003 0.479469 0.477404
10.005 0.478154 0.479985 0.477408
10.006 0.478306 0.480501 0.477413
10.007 0.478457 0.481016 0.477419
10.008 0.478609 0.48153 0.477426
10.009 0.47876 0.482043 0.477434
10.01 0.478912 0.482555 0.477442
10.011 0.479063 0.483067 0.477452
10.012 0.479215 0.483578 0.477462
10.013 0.479366 0.484089 0.477473
10.014 0.479518 0.484598 0.477485
10.015 0.479669 0.485107 0.477498
10.016 0.479821 0.485615 0.477512
10.017 0.479972 0.486123 0.477527
10.018 0.480124 0.486629 0.477543
10.019 0.480275 0.487135 0.477559
10.02 0.480427 0.48764 0.477576
10.021 0.480578 0.488145 0.477595
10.022 0.480729 0.488648 0.477614
10.023 0.480881 0.489151 0.477634
10.024 0.481032 0.489654 0.477655
10.025 0.481184 0.490155 0.477676
10.026 0.481335 0.490656 0.477699
10.027 0.481487 0.491156 0.477722
10.028 0.481638 0.491655 0.477747
10.029 0.48179 0.492154 0.477772
10.03 0.481941 0.492651 0.477798
10.031 0.482093 0.493148 0.477825
10.032 0.482244 0.493645 0.477852
10.033 0.482396 0.49414 0.477881
10.034 0.482547 0.494635 0.47791
10.035 0.482699 0.495129 0.477941
10.036 0.48285 0.495623 0.477972
10.037 0.483002 0.496115 0.478004
10.038 0.483153 0.496607 0.478037
10.039 0.483305 0.497098 0.47807
10.04 0.483456 0.497589 0.478105
10.041 0.483607 0.498079 0.47814
10.042 0.483759 0.498568 0.478176
10.043 0.48391 0.499056 0.478213
10.044 0.484062 0.499543 0.478251
10.045 0.484213 0.50003 0.47829
10.046 0.484365 0.500516 0.478329
10.047 0.484516 0.501001 0.478369
10.048 0.484668 0.501486 0.478411
10.049 0.484819 0.50197 0.478452
10.05 0.484971 0.502453 0.478495
10.051 0.485122 0.502935 0.478539
10.052 0.485274 0.503417 0.478583
10.053 0.485425 0.503898 0.478628
10.054 0.485577 0.504378 0.478674
10.055 0.485728 0.504857 0.478721
10.056 0.48588 0.505336 0.478769
10.057 0.486031 0.505814 0.478817
10.058 0.486183 0.506291 0.478867
10.059 0.486334 0.506767 0.478917
10.06 0.486485 0.507243 0.478968
10.061 0.486637 0.507718 0.479019
10.062 0.486788 0.508192 0.479072
10.063 0.48694 0.508666 0.479125
10.064 0.487091 0.509139 0.479179
10.065 0.487243 0.509611 0.479234
10.066 0.487394 0.510082 0.479289
10.067 0.487546 0.510553 0.479346
10.068 0.487697 0.511022 0.479403
10.069 0.487849 0.511492 0.479461
10.07 0.488 0.51196 0.47952
10.071 0.488152 0.512428 0.479579
10.072 0.488303 0.512894 0.47964
10.073 0.488455 0.513361 0.479701
10.074 0.488606 0.513826 0.479763
10.075 0.488758 0.514291 0.479825
10.076 0.488909 0.514755 0.479889
10.077 0.489061 0.515218 0.479953
10.078 0.489212 0.51568 0.480018
10.079 0.489363 0.516142 0.480084
10.08 0.489515 0.516603 0.48015
10.081 0.489666 0.517063 0.480218
10.082 0.489818 0.517523 0.480286
10.083 0.489969 0.517982 0.480354
10.084 0.490121 0.51844 0.480424
10.085 0.490272 0.518897 0.480494
10.086 0.490424 0.519354 0.480565
10.087 0.490575 0.519809 0.480637
10.088 0.490727 0.520265 0.48071
10.089 0.490878 0.520719 0.480783
10.09 0.49103 0.521173 0.480857
10.091 0.491181 0.521625 0.480932
10.092 0.491333 0.522078 0.481007
10.093 0.491484 0.522529 0.481084
10.094 0.491636 0.52298 0.481161
10.095 0.491787 0.52343 0.481238
10.096 0.491939 0.523879 0.481317
10.097 0.49209 0.524327 0.481396
10.098 0.492241 0.524775 0.481476
10.099 0.492393 0.525222 0.481557
10.1 0.492544 0.525668 0.481638
10.101 0.492696 0.526114 0.48172
10.102 0.492847 0.526559 0.481803
10.103 0.492999 0.527003 0.481887
10.104 0.49315 0.527446 0.481971
10.105 0.493302 0.527889 0.482056
10.106 0.493453 0.528331 0.482142
10.107 0.493605 0.528772 0.482229
10.108 0.493756 0.529212 0.482316
10.109 0.493908 0.529652 0.482404
10.11 0.494059 0.530091 0.482492
10.111 0.494211 0.530529 0.482582
10.112 0.494362 0.530966 0.482672
10.113 0.494514 0.531403 0.482762
10.114 0.494665 0.531839 0.482854
10.115 0.494817 0.532274 0.482946
10.116 0.494968 0.532709 0.483039
10.117 0.495119 0.533143 0.483132
10.118 0.495271 0.533576 0.483227
10.119 0.495422 0.534008 0.483322
10.12 0.495574 0.534439 0.483417
10.121 0.495725 0.53487 0.483514
10.122 0.495877 0.5353 0.483611
10.123 0.496028 0.53573 0.483708
10.124 0.49618 0.536158 0.483807
10.125 0.496331 0.536586 0.483906
10.126 0.496483 0.537013 0.484005
10.127 0.496634 0.53744 0.484106
10.128 0.496786 0.537865 0.484207
10.129 0.496937 0.53829 0.484309
10.13 0.497089 0.538715 0.484411
10.131 0.49724 0.539138 0.484514
10.132 0.497392 0.539561 0.484618
10.133 0.497543 0.539983 0.484723
10.134 0.497695 0.540404 0.484828
10.135 0.497846 0.540824 0.484934
10.136 0.497997 0.541244 0.48504
10.137 0.498149 0.541663 0.485147
10.138 0.4983 0.542082 0.485255
10.139 0.498452 0.542499 0.485363
10.14 0.498603 0.542916 0.485472
10.141 0.498755 0.543332 0.485582
10.142 0.498906 0.543747 0.485693
10.143 0.499058 0.544162 0.485804
10.144 0.499209 0.544576 0.485915
10.145 0.499361 0.544989 0.486028
10.146 0.499512 0.545402 0.486141
10.147 0.499664 0.545813 0.486254
10.148 0.499815 0.546224 0.486369
10.149 0.499967 0.546634 0.486484
10.15 0.500118 0.547044 0.486599
10.151 0.50027 0.547453 0.486715
10.152 0.500421 0.547861 0.486832
10.153 0.500573 0.548268 0.48695
10.154 0.500724 0.548674 0.487068
10.155 0.500876 0.54908 0.487186
10.156 0.501027 0.549485 0.487306
10.157 0.501178 0.54989 0.487426
10.158 0.50133 0.550293 0.487546
10.159 0.501481 0.550696 0.487668
10.16 0.501633 0.551098 0.487789
10.161 0.501784 0.551499 0.487912
10.162 0.501936 0.5519 0.488035
10.163 0.502087 0.5523 0.488159
10.164 0.502239 0.552699 0.488283
